"symbol","entrez","alias"
"Oaz1-ps",100041965,"Oa10"
"Oaz1-ps",100041965,"Gm1823"
"Oaz1-ps",100041965,"Gm9786"
"Oaz1-ps",100041965,"Oaz-ps"
"Oaz2",18247,"Oaz2"
"Oaz2",18247,"Sez13"
"Oaz2",18247,"AZ-2"
"Oaz2",18247,"AZ21"
"Oaz2",18247,"Oaz2-ps1"
"Oaz2",18247,"Sez15"
"Oaz2-ps",102633210,"Oaz2-ps"
"Oaz2-ps",102633210,"Oaz2-ps2"
"Oaz2-ps",102633210,"EG668745"
"Oaz2-ps",102633210,"Gm9329"
"Oaz3",53814,"Oaz3"
"Oaz3",53814,"AZ5"
"Oaz3",53814,"AZ-3"
"Oaz3",53814,"Az-3"
"Oaz3",53814,"Oaz-t"
"Obi1",72486,"Obi1"
"Obi1",72486,"2610206B13Rik"
"Obi1",72486,"2810449K13Rik"
"Obi1",72486,"AI451544"
"Obi1",72486,"Obl1"
"Obi1",72486,"Rnf219"
"Obox1",71468,"Obox1"
"Obox1",71468,"7420700M11Rik"
"Obox1",71468,"AU015708"
"Obox1",71468,"AU024152"
"Obox2",246792,"Obox2"
"Obox3",246791,"Obox3"
"Obox3",246791,"Oh"
"Obox3",246791,"Ohx"
"Obox3-ps1",666352,"Obox3-ps1"
"Obox3-ps1",666352,"EG666352"
"Obox3-ps1",666352,"Gm8057"
"Obox3-ps2",666312,"Obox3-ps2"
"Obox3-ps2",666312,"EG666312"
"Obox3-ps2",666312,"Gm8040"
"Obox3-ps3",666365,"Obox3-ps3"
"Obox3-ps3",666365,"Gm8064"
"Obox3-ps4",666381,"Obox3-ps4"
"Obox3-ps4",666381,"EG666381"
"Obox3-ps4",666381,"Gm8072"
"Obox3-ps5",666337,"Obox3-ps5"
"Obox3-ps5",666337,"Gm8053"
"Obox3-ps6",545921,"Obox3-ps6"
"Obox3-ps6",545921,"EG545921"
"Obox3-ps6",545921,"Gm5889"
"Obox3-ps7",100417000,"Obox3-ps7"
"Obox3-ps7",100417000,"Gm18355"
"Obox3-ps8",224752,"Obox3-ps8"
"Obox3-ps8",224752,"EG224752"
"Obox3-ps8",224752,"Gm4830"
"Obox4",252828,"Obox4"
"Obox4-ps1",106780807,"Obox4-ps1"
"Obox4-ps1",106780807,"Gm27171"
"Obox4-ps10",106780814,"Obox4-ps10"
"Obox4-ps11",100042691,"Obox4-ps11"
"Obox4-ps11",100042691,"Gm3968"
"Obox4-ps12",100042702,"Obox4-ps12"
"Obox4-ps12",100042702,"Gm3977"
"Obox4-ps13",100042707,"Obox4-ps13"
"Obox4-ps13",100042707,"Gm3980"
"Obox4-ps14",100042711,"Obox4-ps14"
"Obox4-ps14",100042711,"Gm3981"
"Obox4-ps15",100042714,"Obox4-ps15"
"Obox4-ps15",100042714,"Gm3984"
"Obox4-ps16",100042717,"Obox4-ps16"
"Obox4-ps16",100042717,"Gm3987"
"Obox4-ps17",100042721,"Obox4-ps17"
"Obox4-ps17",100042721,"Gm3989"
"Obox4-ps18",100042728,"Obox4-ps18"
"Obox4-ps18",100042728,"Gm3994"
"Obox4-ps19",100042731,"Obox4-ps19"
"Obox4-ps19",100042731,"Gm3996"
"Obox4-ps2",106780808,"Obox4-ps2"
"Obox4-ps2",106780808,"Gm27172"
"Obox4-ps20",100042735,"Obox4-ps20"
"Obox4-ps20",100042735,"Gm3998"
"Obox4-ps21",100042739,"Obox4-ps21"
"Obox4-ps21",100042739,"Gm4001"
"Obox4-ps22",100042742,"Obox4-ps22"
"Obox4-ps22",100042742,"Gm4003"
"Obox4-ps23",235841,"Obox4-ps23"
"Obox4-ps23",235841,"Gm4897"
"Obox4-ps24",106780815,"Obox4-ps24"
"Obox4-ps25",106780816,"Obox4-ps25"
"Obox4-ps26",106780817,"Obox4-ps26"
"Obox4-ps26",106780817,"Gm20623"
"Obox4-ps27",100042753,"Obox4-ps27"
"Obox4-ps27",100042753,"Gm10679"
"Obox4-ps28",100042756,"Obox4-ps28"
"Obox4-ps28",100042756,"Gm10678"
"Obox4-ps29",100042758,"Obox4-ps29"
"Obox4-ps29",100042758,"Gm4014"
"Obox4-ps3",106780809,"Obox4-ps3"
"Obox4-ps3",106780809,"Gm27180"
"Obox4-ps30",100042762,"Obox4-ps30"
"Obox4-ps30",100042762,"Gm4016"
"Obox4-ps31",100042765,"Obox4-ps31"
"Obox4-ps31",100042765,"Gm4018"
"Obox4-ps32",106780818,"Obox4-ps32"
"Obox4-ps33",100042771,"Obox4-ps33"
"Obox4-ps33",100042771,"Gm4023"
"Obox4-ps34",106780819,"Obox4-ps34"
"Obox4-ps34",106780819,"Gm20622"
"Obox4-ps35",638338,"Obox4-ps35"
"Obox4-ps35",638338,"EG638338"
"Obox4-ps35",638338,"Gm7235"
"Obox4-ps36",106780820,"Obox4-ps36"
"Obox4-ps36",106780820,"Gm20665"
"Obox4-ps37",106780821,"Obox4-ps37"
"Obox4-ps37",106780821,"Gm20664"
"Obox4-ps38",106780822,"Obox4-ps38"
"Obox4-ps38",106780822,"Gm20709"
"Obox4-ps39",106780823,"Obox4-ps39"
"Obox4-ps39",106780823,"Gm27258"
"Obox4-ps4",106780810,"Obox4-ps4"
"Obox4-ps5",106780811,"Obox4-ps5"
"Obox4-ps6",106780812,"Obox4-ps6"
"Obox4-ps6",106780812,"Gm20710"
"Obox4-ps7",106780813,"Obox4-ps7"
"Obox4-ps8",100042677,"Obox4-ps8"
"Obox4-ps8",100042677,"Gm3959"
"Obox4-ps9",100042685,"Obox4-ps9"
"Obox4-ps9",100042685,"Gm3965"
"Obox5",252829,"Obox5"
"Obox5",252829,"C87544"
"Obox6",252830,"Obox6"
"Obox6",252830,"D17Ertd599"
"Obox6",252830,"D17Ertd599e"
"Obox6-ps1",433129,"Obox6-ps1"
"Obox6-ps1",433129,"EG433129"
"Obox6-ps1",433129,"Gm5496"
"Obox7",194588,"Obox7"
"Obox7",194588,"EG194588"
"Obox7",194588,"Gm4745"
"Obox8",434123,"Obox8"
"Obox8",434123,"EG434123"
"Obox8",434123,"Gm5585"
"Obp1a",18249,"Obp1a"
"Obp1a",18249,"OBP"
"Obp1a",18249,"OBP-1a"
"Obp1a",18249,"OBP5"
"Obp1b",628991,"Obp1b"
"Obp1b",628991,"EG628991"
"Obp1b",628991,"OBP-"
"Obp1b",628991,"OBP-1b"
"Obp1b",628991,"OBP7"
"Obp2a",227627,"Obp2a"
"Obp2a",227627,"BC027556"
"Obp2a",227627,"Lcn1"
"Obp2a",227627,"Lcn13"
"Obp2b",383678,"Obp2b"
"Obp2b",383678,"Lcn14"
"Obq1",109367,"Obq1"
"Obq10",116523,"Obq10"
"Obq11",116524,"Obq11"
"Obq12",116525,"Obq12"
"Obq13",116526,"Obq13"
"Obq14",116527,"Obq14"
"Obq15",116528,"Obq15"
"Obq16",100034802,"Obq16"
"Obq17",100034803,"Obq17"
"Obq18",100035734,"Obq18"
"Obq19",100034874,"Obq19"
"Obq2",111982,"Obq2"
"Obq20",100035616,"Obq20"
"Obq21",100035119,"Obq21"
"Obq22",100035120,"Obq22"
"Obq3",111985,"Obq3"
"Obq4",111986,"Obq4"
"Obq5",111987,"Obq5"
"Obq6",109369,"Obq6"
"Obq7",116520,"Obq7"
"Obq8",116521,"Obq8"
"Obq9",116522,"Obq9"
"Obscn",380698,"Obscn"
"Obscn",380698,"BC046431"
"Obscn",380698,"Gm878"
"Obscn",380698,"UNC89"
"Obsl1",98733,"Obsl1"
"Obsl1",98733,"AW822216"
"Obsty1",100035840,"Obsty1"
"Obsty2",100035047,"Obsty2"
"Obsty3",100035048,"Obsty3"
"Obsty4",100036187,"Obsty4"
"Obsty5",100035598,"Obsty5"
"Obwq1",100036155,"Obwq1"
"Obwq2",100036087,"Obwq2"
"Obwq3",100036296,"Obwq3"
"Obwq4",100035116,"Obwq4"
"Obwq5",100035870,"Obwq5"
"Oc90",18256,"Oc90"
"Oc90",18256,"P28"
"Oc90",18256,"Ocn-"
"Oc90",18256,"Ocn-95"
"Oc90",18256,"PLA2L"
"Oc90",18256,"Pla2ll"
"Oc90",18256,"oc95"
"Oca2",18431,"Oca2"
"Oca2",18431,"p7"
"Oca2",18431,"D7H15S1"
"Oca2",18431,"D7H15S12"
"Oca2",18431,"D7Icr28RN"
"Oca2",18431,"D7Nic1"
"Oca2",18431,"p<cas>"
"ocd",18258,"ocd"
"Ocel1",77090,"Ocel1"
"Ocel1",77090,"9430098E02Rik"
"Ocel1",77090,"AI326022"
"Ocel1",77090,"AI593544"
"Och",109546,"Och"
"Ociad1",68095,"Ociad1"
"Ociad1",68095,"A126"
"Ociad1",68095,"6030432N09Rik"
"Ociad1",68095,"AI481327"
"Ociad1",68095,"AW557942"
"Ociad1",68095,"Asrij"
"Ociad1",68095,"B230209J16Rik"
"Ociad1",68095,"BB021357"
"Ociad1",68095,"Emi21"
"Ociad1",68095,"Imi2"
"Ociad1",68095,"OCIA"
"Ociad1",68095,"TPA0"
"Ociad1",68095,"TPA018"
"Ociad2",433904,"Ociad2"
"Ociad2",433904,"1810027I20Rik"
"Ocln",18260,"Ocln"
"Ocln",18260,"O14"
"Ocln",18260,"AI503564"
"Ocln",18260,"Ocl"
"Ocm",18261,"Ocm"
"Ocrl",320634,"Ocrl"
"Ocrl",320634,"OC6"
"Ocrl",320634,"9530014D17Rik"
"Ocrl",320634,"BB143339"
"Ocrl",320634,"OCRL1"
"Ocstamp",74614,"Ocstamp"
"Ocstamp",74614,"4833422F24Rik"
"Ocstamp",74614,"OC-STAMP"
"Od",170645,"Od"
"Od",170645,"Od2"
"Odad1",211535,"Odad1"
"Odad1",211535,"Ccdc114"
"Odad2",74934,"Odad2"
"Odad2",74934,"4930463I21Rik"
"Odad2",74934,"Armc4"
"Odad2",74934,"b2b227.1C"
"Odad2",74934,"b2b227.1Clo"
"Odad2",74934,"b2b643C"
"Odad2",74934,"b2b643Clo"
"Odad3",77609,"Odad3"
"Odad3",77609,"AI644415"
"Odad3",77609,"C330001K17Rik"
"Odad3",77609,"Ccdc151"
"Odad3",77609,"b2b1885C"
"Odad3",77609,"b2b1885Clo"
"Odad4",74407,"Odad4"
"Odad4",74407,"4933404O19Rik"
"Odad4",74407,"Ttc25"
"Odam",69592,"Odam"
"Odam",69592,"2310011G06Rik"
"Odam",69592,"APIN"
"Odaph",381651,"Odaph"
"Odaph",381651,"Gm1045"
"Odaph",381651,"Gm1045-a"
"Odaph",381651,"Gm1045-b"
"Odc-rs1",111065,"Odc-rs1"
"Odc-rs1",111065,"BRS2"
"Odc-rs1",111065,"Odc-1"
"Odc-rs10",111148,"Odc-rs10"
"Odc-rs10",111148,"BRS-10"
"Odc-rs10",111148,"Odc-10"
"Odc-rs11",108219,"Odc-rs11"
"Odc-rs11",108219,"BRS-11"
"Odc-rs11",108219,"Odc-11"
"Odc-rs12",111149,"Odc-rs12"
"Odc-rs13",111150,"Odc-rs13"
"Odc-rs13",111150,"Odc-16"
"Odc-rs14",111142,"Odc-rs14"
"Odc-rs15",111187,"Odc-rs15"
"Odc-rs15",111187,"Odc-17"
"Odc-rs16",111151,"Odc-rs16"
"Odc-rs17",110738,"Odc-rs17"
"Odc-rs18",110727,"Odc-rs18"
"Odc-rs19",110739,"Odc-rs19"
"Odc-rs2",111066,"Odc-rs2"
"Odc-rs2",111066,"BRS3"
"Odc-rs2",111066,"Odc-2"
"Odc-rs20",110728,"Odc-rs20"
"Odc-rs21",110729,"Odc-rs21"
"Odc-rs3",111067,"Odc-rs3"
"Odc-rs3",111067,"BRS4"
"Odc-rs3",111067,"BRS-32"
"Odc-rs3",111067,"Odc-3"
"Odc-rs4",111068,"Odc-rs4"
"Odc-rs4",111068,"BRS5"
"Odc-rs4",111068,"Odc-4"
"Odc-rs4",111068,"BRS-4"
"Odc-rs5",111069,"Odc-rs5"
"Odc-rs5",111069,"BRS6"
"Odc-rs5",111069,"Odc-5"
"Odc-rs5",111069,"BRS-5"
"Odc-rs6",111070,"Odc-rs6"
"Odc-rs6",111070,"BRS7"
"Odc-rs6",111070,"Odc-6"
"Odc-rs6",111070,"BRS-6"
"Odc-rs7",111071,"Odc-rs7"
"Odc-rs7",111071,"BRS8"
"Odc-rs7",111071,"Odc-7"
"Odc-rs7",111071,"BRS-7"
"Odc-rs8",111118,"Odc-rs8"
"Odc-rs8",111118,"BRS10"
"Odc-rs8",111118,"BRS-8"
"Odc-rs9",111072,"Odc-rs9"
"Odc-rs9",111072,"BRS9"
"Odc-rs9",111072,"BRS-9"
"Odc1",18263,"Odc1"
"Odc1",18263,"OD1"
"Odc1",18263,"ODC"
"Odf1",18285,"Odf1"
"Odf2",18286,"Odf2"
"Odf2",18286,"AI848335"
"Odf2",18286,"MMTEST2"
"Odf2",18286,"MMTEST29"
"Odf2",18286,"cene"
"Odf2l",52184,"Odf2l"
"Odf2l",52184,"4733401D09Rik"
"Odf2l",52184,"9630045K08Rik"
"Odf2l",52184,"D3Ertd250e"
"Odf3",69287,"Odf3"
"Odf3",69287,"SH3"
"Odf3",69287,"1700011O04Rik"
"Odf3",69287,"SHIPPO1"
"Odf3b",70113,"Odf3b"
"Odf3b",70113,"2010001J22Rik"
"Odf3l1",382075,"Odf3l1"
"Odf3l1",382075,"BC049697"
"Odf3l1",382075,"Gm1116"
"Odf3l2",382384,"Odf3l2"
"Odf3l2",382384,"Gm1157"
"Odf4",252868,"Odf4"
"Odf4",252868,"O54"
"Odf4",252868,"Oppo1"
"Odr4",226499,"Odr4"
"Odr4",226499,"1810053E15Rik"
"Odr4",226499,"odr-4"
"Ods",110459,"Ods"
"Odsm1",492845,"Odsm1"
"oe",18287,"oe"
"oed",18288,"oed"
"oel",18289,"oel"
"Ofa",18290,"Ofa"
"Ofa",18290,"59kD1"
"Ofa",18290,"59kDa1"
"Ofact",100035567,"Ofact"
"Ofca1",100035758,"Ofca1"
"Ofca2",100035549,"Ofca2"
"Ofca3",100034857,"Ofca3"
"Ofca4",100036223,"Ofca4"
"Ofcc1",218165,"Ofcc1"
"Ofcc1",218165,"opo"
"Ofd1",237222,"Ofd1"
"Ofd1",237222,"Cxorf5"
"Ofd1",237222,"DXGgc7e"
"Ofd1",237222,"ORF2"
"Oga",76055,"Oga"
"Oga",76055,"Hy5"
"Oga",76055,"Mgea1"
"Oga",76055,"Mgea5"
"Oga",76055,"Ncoat"
"Ogdh",18293,"Ogdh"
"Ogdh",18293,"2210403E04Rik"
"Ogdh",18293,"2210412K19Rik"
"Ogdh",18293,"AA409584"
"Ogdh",18293,"d1401"
"Ogdh",18293,"mKIAA4192"
"Ogdhl",239017,"Ogdhl"
"Ogfod1",270086,"Ogfod1"
"Ogfod1",270086,"4930415J21Rik"
"Ogfod1",270086,"AA387199"
"Ogfod1",270086,"AA939912"
"Ogfod1",270086,"AW061076"
"Ogfod1",270086,"mKIAA1612"
"Ogfod2",66627,"Ogfod2"
"Ogfod2",66627,"1300006G11Rik"
"Ogfod2",66627,"5730405M13Rik"
"Ogfod2",66627,"AU041636"
"Ogfod2",66627,"AW552395"
"Ogfod3",66179,"Ogfod3"
"Ogfod3",66179,"1110031I02Rik"
"Ogfr",72075,"Ogfr"
"Ogfr",72075,"2010013E17Rik"
"Ogfrl1",70155,"Ogfrl1"
"Ogfrl1",70155,"2210417C17Rik"
"Ogg1",18294,"Ogg1"
"Ogg1",18294,"Mmh1"
"Ogn",18295,"Ogn"
"Ogn",18295,"O15"
"Ogn",18295,"OG4"
"Ogn",18295,"3110079A16Rik"
"Ogn",18295,"OIF"
"Ogn",18295,"SLRR3A"
"Ogn",18295,"mim1"
"Ogn",18295,"mime"
"Ogn",18295,"mimecan"
"Ogn",18295,"mimican"
"Ogt",108155,"Ogt"
"Ogt",108155,"OG5"
"Ogt",108155,"1110038P24Rik"
"Ogt",108155,"4831420N21Rik"
"Ogt",108155,"AI115525"
"Ogt",108155,"Ogtl"
"oh",18299,"oh"
"Oip5",70645,"Oip5"
"Oip5",70645,"5730547N13Rik"
"Oip5",70645,"Lint"
"Oip5",70645,"Lint-25"
"Oip5",70645,"Ms18b"
"Oip5os1",66602,"Oip5os1"
"Oip5os1",66602,"lin3"
"Oip5os1",66602,"Oi4"
"Oip5os1",66602,"1190006L01Rik"
"Oip5os1",66602,"1700020I14Rik"
"Oip5os1",66602,"4933437I03Rik"
"Oip5os1",66602,"AI451541"
"Oip5os1",66602,"AI585852"
"Oip5os1",66602,"AW538376"
"Oip5os1",66602,"AW558897"
"Oip5os1",66602,"Cy1"
"Oip5os1",66602,"Cyrano"
"Oip5os1",66602,"Oip5as1"
"Oip5os1",66602,"linc-oip5"
"Oit3",18302,"Oit3"
"Oit3",18302,"EF-9"
"Oit3",18302,"LZP"
"Oit4",18303,"Oit4"
"Oit4",18303,"EF-11"
"ol",18305,"ol"
"Ola1",67059,"Ola1"
"Ola1",67059,"Gtpb2"
"Ola1",67059,"2510025G09Rik"
"Ola1",67059,"2810405J23Rik"
"Ola1",67059,"2810409H07Rik"
"Ola1",67059,"Gtpbp9"
"Ola1",67059,"PTD004"
"Olah",99035,"Olah"
"Olah",99035,"AI607300"
"Olah",99035,"E230009B14Rik"
"Olah",99035,"Thedc1"
"Olfm1",56177,"Olfm1"
"Olfm1",56177,"AMY"
"Olfm1",56177,"AW742568"
"Olfm1",56177,"Noe1"
"Olfm1",56177,"OlfA"
"Olfm1",56177,"Pancortin"
"Olfm1",56177,"Pancortin3"
"Olfm2",244723,"Olfm2"
"Olfm2",244723,"A030009A06Rik"
"Olfm3",229759,"Olfm3"
"Olfm3",229759,"B230206G02Rik"
"Olfm3",229759,"opti"
"Olfm4",380924,"Olfm4"
"Olfm4",380924,"Ol3"
"Olfm4",380924,"GC12"
"Olfm4",380924,"GW112"
"Olfm4",380924,"Gm296"
"Olfm4",380924,"Gm913"
"Olfm4",380924,"OlfD"
"Olfm4",380924,"pP"
"Olfm4",380924,"pPD4"
"Olfm5",244180,"Olfm5"
"Olfm5",244180,"E030002O03Rik"
"Olfml1",244198,"Olfml1"
"Olfml1",244198,"ON3"
"Olfml1",244198,"mON2"
"Olfml1",244198,"6720478C22"
"Olfml1",244198,"AV321997"
"Olfml1",244198,"BC047207"
"Olfml1",244198,"MVAL"
"Olfml1",244198,"MVAL564"
"Olfml1",244198,"ONT2"
"Olfml1",244198,"mONT2"
"Olfml2a",241327,"Olfml2a"
"Olfml2a",241327,"4932431K08Rik"
"Olfml2a",241327,"mFLJ00237"
"Olfml2b",320078,"Olfml2b"
"Olfml2b",320078,"1110018N05Rik"
"Olfml2b",320078,"4832415H08Rik"
"Olfml2b",320078,"AI467542"
"Olfml3",99543,"Olfml3"
"Olfml3",99543,"ON2"
"Olfml3",99543,"2810002E22Rik"
"Olfml3",99543,"AI115209"
"Olfml3",99543,"AW550633"
"Olfml3",99543,"HNO"
"Olfml3",99543,"HNOEL-iso"
"Olfml3",99543,"ONT3"
"Olfml3",99543,"mON1"
"Olfml3",99543,"mONT3"
"Olfr1",258923,"Olfr1"
"Olfr1",258923,"MOR135-16"
"Olfr1",258923,"I541"
"Olfr10",18307,"Olfr10"
"Olfr10",18307,"GA_x6K02T2QP88-6117098-6116163"
"Olfr10",18307,"MOR256-55"
"Olfr100",404307,"Olfr100"
"Olfr100",404307,"GA_x5J8B7TUCE2-427-5"
"Olfr100",404307,"GA_x5J8B7W5KGR-1200441-1200915"
"Olfr100",404307,"GA_x6K02T2PSCP-1740421-1739495"
"Olfr1000",257899,"Olfr1000"
"Olfr1000",257899,"MOR1752"
"Olfr1000",257899,"MOR175-9"
"Olfr1001-ps1",258078,"Olfr1001-ps1"
"Olfr1001-ps1",258078,"MOR1755"
"Olfr1001-ps1",258078,"MOR175-6"
"Olfr1002",258566,"Olfr1002"
"Olfr1002",258566,"MOR1759"
"Olfr1002",258566,"MOR175-2"
"Olfr1003-ps1",257814,"Olfr1003-ps1"
"Olfr1003-ps1",257814,"GA_x5J8B7W531T-1558688-1559570"
"Olfr1004-ps1",258244,"Olfr1004-ps1"
"Olfr1004-ps1",258244,"MOR2132"
"Olfr1004-ps1",258244,"GA_x5J8B7W2F7R-2521-3120"
"Olfr1004-ps1",258244,"MOR213-8"
"Olfr1005-ps1",257813,"Olfr1005-ps1"
"Olfr1005-ps1",257813,"GA_x5J8B7W531T-1577060-1577325"
"Olfr1005-ps1",257813,"MOR213-11"
"Olfr1006",258563,"Olfr1006"
"Olfr1006",258563,"MOR2136"
"Olfr1006",258563,"MOR213-4"
"Olfr1007-ps1",257812,"Olfr1007-ps1"
"Olfr1007-ps1",257812,"EG257812"
"Olfr1007-ps1",257812,"GA_x5J8B7W531T-1588603-1588734"
"Olfr1007-ps1",257812,"Gm5020"
"Olfr1008",258866,"Olfr1008"
"Olfr1008",258866,"MOR1872"
"Olfr1008",258866,"MOR187-3"
"Olfr1009",258565,"Olfr1009"
"Olfr1009",258565,"MOR1758"
"Olfr1009",258565,"MOR175-3"
"Olfr101",258831,"Olfr101"
"Olfr101",258831,"MOR2506"
"Olfr101",258831,"MOR250-2"
"Olfr1010",258255,"Olfr1010"
"Olfr1010",258255,"MOR213-12"
"Olfr1010",258255,"MOR2133"
"Olfr1010",258255,"MOR213-"
"Olfr1010",258255,"MOR213-1_p"
"Olfr1010",258255,"MOR213-7P"
"Olfr1010",258255,"Olfr1011"
"Olfr1010",258255,"Olfr1011-ps1"
"Olfr1012",258561,"Olfr1012"
"Olfr1012",258561,"MOR2134"
"Olfr1012",258561,"MOR213-6"
"Olfr1013",258757,"Olfr1013"
"Olfr1013",258757,"MOR2138"
"Olfr1013",258757,"MOR213-2"
"Olfr1014",258562,"Olfr1014"
"Olfr1014",258562,"MOR2135"
"Olfr1014",258562,"MOR213-5"
"Olfr1015",258564,"Olfr1015"
"Olfr1015",258564,"MOR2137"
"Olfr1015",258564,"MOR213-3"
"Olfr1016",257915,"Olfr1016"
"Olfr1016",257915,"MOR2131"
"Olfr1016",257915,"MOR213-9"
"Olfr1017-ps1",257840,"Olfr1017-ps1"
"Olfr1018",258579,"Olfr1018"
"Olfr1018",258579,"MOR2604"
"Olfr1018",258579,"MOR260-5"
"Olfr1019",259017,"Olfr1019"
"Olfr1019",259017,"MOR180"
"Olfr1019",259017,"MOR180-1"
"Olfr102",258218,"Olfr102"
"Olfr102",258218,"MOR2504"
"Olfr102",258218,"MOR250-4"
"Olfr1020",258573,"Olfr1020"
"Olfr1020",258573,"MOR2011"
"Olfr1020",258573,"MOR201-2"
"Olfr1021-ps1",258574,"Olfr1021-ps1"
"Olfr1021-ps1",258574,"MOR2012"
"Olfr1021-ps1",258574,"MOR201-1"
"Olfr1022",258582,"Olfr1022"
"Olfr1022",258582,"MOR1965"
"Olfr1022",258582,"MOR196-1"
"Olfr1023",258580,"Olfr1023"
"Olfr1023",258580,"MOR1963"
"Olfr1023",258580,"MOR196-3"
"Olfr1024",257900,"Olfr1024"
"Olfr1024",257900,"MOR197"
"Olfr1024",257900,"MOR197-1"
"Olfr1025-ps1",258083,"Olfr1025-ps1"
"Olfr1025-ps1",258083,"MOR1961"
"Olfr1025-ps1",258083,"MOR196-"
"Olfr1025-ps1",258083,"MOR196-5P"
"Olfr1025-ps1",258083,"MOR196-6_p"
"Olfr1026",258577,"Olfr1026"
"Olfr1026",258577,"MOR1962"
"Olfr1026",258577,"MOR196-4"
"Olfr1027-ps1",258082,"Olfr1027-ps1"
"Olfr1027-ps1",258082,"MOR1982"
"Olfr1027-ps1",258082,"MOR198-2"
"Olfr1027-ps1",258082,"MOR198-2P"
"Olfr1027-ps1",258082,"MOR198-5_p"
"Olfr1028",257936,"Olfr1028"
"Olfr1028",257936,"MOR1981"
"Olfr1028",257936,"MOR198-1"
"Olfr1028",257936,"MOR198-3P"
"Olfr1028",257936,"MOR198-4"
"Olfr1028",257936,"MOR198-6_p"
"Olfr1028",257936,"Olfr1534-ps1"
"Olfr1029",258154,"Olfr1029"
"Olfr1029",258154,"MOR1983"
"Olfr1029",258154,"MOR198-1P"
"Olfr103",258830,"Olfr103"
"Olfr103",258830,"MOR2505"
"Olfr103",258830,"MOR250-"
"Olfr103",258830,"MOR250-3"
"Olfr103",258830,"MOR250-8_p"
"Olfr1030",258581,"Olfr1030"
"Olfr1030",258581,"MOR1964"
"Olfr1030",258581,"MOR196-2"
"Olfr1031",257916,"Olfr1031"
"Olfr1031",257916,"MOR200"
"Olfr1031",257916,"MOR200-1"
"Olfr1032",258572,"Olfr1032"
"Olfr1032",258572,"MOR1992"
"Olfr1032",258572,"MOR199-1"
"Olfr1033",258571,"Olfr1033"
"Olfr1033",258571,"MOR1991"
"Olfr1033",258571,"MOR199-2"
"Olfr1034",258216,"Olfr1034"
"Olfr1034",258216,"MOR2272"
"Olfr1034",258216,"MOR227-8P"
"Olfr1034",258216,"MOR245-14P"
"Olfr1034",258216,"Olfr1533-ps1"
"Olfr1035-ps1",258081,"Olfr1035-ps1"
"Olfr1035-ps1",258081,"MOR171-31P"
"Olfr1036",258245,"Olfr1036"
"Olfr1036",258245,"GA_x5J8B7TTB99-482-964"
"Olfr1036",258245,"MOR245-25"
"Olfr1036",258245,"MOR262-13"
"Olfr1037",259151,"Olfr1037"
"Olfr1037",259151,"MOR256-41"
"Olfr1037",259151,"MOR171-35"
"Olfr1037",259151,"MOR256-34P"
"Olfr1038-ps",259015,"Olfr1038-ps"
"Olfr1038-ps",259015,"MOR1855"
"Olfr1038-ps",259015,"Olfr1038"
"Olfr1039",257950,"Olfr1039"
"Olfr1039",257950,"MOR1852"
"Olfr1039",257950,"MOR185-5"
"Olfr1039",257950,"MOR185-9P"
"Olfr1039",257950,"Olfr1517"
"Olfr104-ps",257948,"Olfr104-ps"
"Olfr104-ps",257948,"MOR2503"
"Olfr104-ps",257948,"MOR250-5"
"Olfr104-ps",257948,"Olfr104"
"Olfr1040",404323,"Olfr1040"
"Olfr1040",404323,"MOR185-12"
"Olfr1041-ps1",404460,"Olfr1041-ps1"
"Olfr1041-ps1",404460,"EG257843"
"Olfr1041-ps1",404460,"GA_x5J8B7W3KVV-170014-170572"
"Olfr1041-ps1",404460,"Gm5028"
"Olfr1042",257941,"Olfr1042"
"Olfr1042",257941,"MOR185-10"
"Olfr1043",258570,"Olfr1043"
"Olfr1043",258570,"MOR1853"
"Olfr1043",258570,"MOR185-7"
"Olfr1044",259013,"Olfr1044"
"Olfr1044",259013,"MOR1854"
"Olfr1044",259013,"MOR185-4"
"Olfr1045",259019,"Olfr1045"
"Olfr1045",259019,"MOR1856"
"Olfr1046",258575,"Olfr1046"
"Olfr1046",258575,"MOR194"
"Olfr1046",258575,"MOR194-1"
"Olfr1047",259014,"Olfr1047"
"Olfr1047",259014,"MOR1885"
"Olfr1047",259014,"MOR188-3"
"Olfr1048",259016,"Olfr1048"
"Olfr1048",259016,"MOR1873"
"Olfr1048",259016,"MOR187-2"
"Olfr1049",259018,"Olfr1049"
"Olfr1049",259018,"MOR1874"
"Olfr1049",259018,"MOR187-1"
"Olfr105-ps",257893,"Olfr105-ps"
"Olfr105-ps",257893,"MOR2501"
"Olfr105-ps",257893,"MOR250-7"
"Olfr105-ps",257893,"Olfr105"
"Olfr1050-ps1",404461,"Olfr1050-ps1"
"Olfr1050-ps1",404461,"GA_x5J8B7TUS7D-1-861"
"Olfr1050-ps1",404461,"GA_x5J8B7W3KVV-42515-42818"
"Olfr1050-ps1",404461,"MOR194-"
"Olfr1050-ps1",404461,"MOR194-2_p"
"Olfr1051",404324,"Olfr1051"
"Olfr1051",404324,"MOR1875"
"Olfr1051",404324,"GA_x5J8B7W3KVV-25848-25992"
"Olfr1051",404324,"MOR187-5"
"Olfr1052",259012,"Olfr1052"
"Olfr1052",259012,"MOR1727"
"Olfr1052",259012,"MOR172-1"
"Olfr1053",257974,"Olfr1053"
